question,document_identifier,question_identifier
Are light commercial (excluding wholesale sales) permitted in a C4 zoning district?,id15,qid450
Are group care facilities allowed in a C2 zoning district?,id15,qid451
Are group care facilities permitted in a C2 zoning district?,id15,qid452
Are group care facilities allowed in a C3 zoning district?,id15,qid453
Are group care facilities permitted in a C3 zoning district?,id15,qid454
Are group care facilities allowed in a C4 zoning district?,id15,qid455
Are group care facilities permitted in a C4 zoning district?,id15,qid456
Are physical fitness centers allowed in a C2 zoning district?,id15,qid457
Are physical fitness centers permitted in a C2 zoning district?,id15,qid458
Are physical fitness centers allowed in a C3 zoning district?,id15,qid459
Are physical fitness centers permitted in a C3 zoning district?,id15,qid460
Are physical fitness centers allowed in a C4 zoning district?,id15,qid461
Are physical fitness centers permitted in a C4 zoning district?,id15,qid462
Are religious cultural and fraternal activities allowed in a C2 zoning district?,id15,qid463
Are religious cultural and fraternal activities permitted in a C2 zoning district?,id15,qid464
Are religious cultural and fraternal activities allowed in a C3 zoning district?,id15,qid465
Are religious cultural and fraternal activities permitted in a C3 zoning district?,id15,qid466
Are religious cultural and fraternal activities allowed in a C4 zoning district?,id15,qid467
Are religious cultural and fraternal activities permitted in a C4 zoning district?,id15,qid468
Are rehabilitation centers allowed in a C2 zoning district?,id15,qid469
Are rehabilitation centers permitted in a C2 zoning district?,id15,qid470
Are rehabilitation centers allowed in a C3 zoning district?,id15,qid471
Are rehabilitation centers permitted in a C3 zoning district?,id15,qid472
Are rehabilitation centers allowed in a C4 zoning district?,id15,qid473
Are rehabilitation centers permitted in a C4 zoning district?,id15,qid474
Are school and colleges operated for profit (including commercial vocational and trade schools) allowed in a C2 zoning district?,id15,qid475
Are school and colleges operated for profit (including commercial vocational and trade schools) permitted in a C2 zoning district?,id15,qid476
Are school and colleges operated for profit (including commercial vocational and trade schools) allowed in a C3 zoning district?,id15,qid477
Are school and colleges operated for profit (including commercial vocational and trade schools) permitted in a C3 zoning district?,id15,qid478
Are school and colleges operated for profit (including commercial vocational and trade schools) allowed in a C4 zoning district?,id15,qid479
Are school and colleges operated for profit (including commercial vocational and trade schools) permitted in a C4 zoning district?,id15,qid480
Are Minor automotive repair allowed in a C2 zoning district?,id15,qid481
Are Minor automotive repair permitted in a C2 zoning district?,id15,qid482
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) allowed in a C3 zoning district?,id15,qid483
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) permitted in a C3 zoning district?,id15,qid484
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) allowed in a C4 zoning district?,id15,qid485
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) permitted in a C4 zoning district?,id15,qid486
Are automotive sales allowed in a C3 zoning district?,id15,qid487
Are automotive sales permitted in a C3 zoning district?,id15,qid488
Are automotive sales allowed in a C4 zoning district?,id15,qid489
Are automotive sales permitted in a C4 zoning district?,id15,qid490
Are building material supply sales (wholesale and retail) allowed in a C3 zoning district?,id15,qid491
Are building material supply sales (wholesale and retail) permitted in a C3 zoning district?,id15,qid492
Are building material supply sales (wholesale and retail) allowed in a C4 zoning district?,id15,qid493
Are building material supply sales (wholesale and retail) permitted in a C4 zoning district?,id15,qid494
Are cultural institutions (such as museums and art galleries) allowed in a C3 zoning district?,id15,qid495
Are cultural institutions (such as museums and art galleries) permitted in a C3 zoning district?,id15,qid496
Are cultural institutions (such as museums and art galleries) allowed in a C4 zoning district?,id15,qid497
Are cultural institutions (such as museums and art galleries) permitted in a C4 zoning district?,id15,qid498
Are community centers (including wholesale and retail sales) allowed in a C3 zoning district?,id15,qid499
