question,document_identifier,question_identifier
Are manufacture and finishing allowed?,id17,qid954
Are open space permitted?,id17,qid955
Are open space allowed?,id17,qid956
Are regional commercial centers (including wholesale and retail sales) permitted?,id17,qid957
Are regional commercial centers (including wholesale and retail sales) allowed?,id17,qid958
Are automotive sales permitted?,id17,qid959
Are automotive sales allowed?,id17,qid960
Are rehabilitation centers permitted?,id17,qid961
Are rehabilitation centers allowed?,id17,qid962
Are temporary buildings permitted?,id17,qid963
Are temporary buildings allowed?,id17,qid964
Are two-family dwellings permitted?,id17,qid965
Are two-family dwellings allowed?,id17,qid966
Are cultural institutions (such as museums and art galleries) permitted?,id17,qid967
Are cultural institutions (such as museums and art galleries) allowed?,id17,qid968
Are minor automotive repair permitted?,id17,qid969
Are minor automotive repair allowed?,id17,qid970
Are self-storage warehouses permitted?,id17,qid971
Are self-storage warehouses allowed?,id17,qid972
Are wood products manufacturing and finishing permitted?,id17,qid973
Are wood products manufacturing and finishing allowed?,id17,qid974
Are community centers (including wholesale and retail sales) permitted?,id17,qid975
Are community centers (including wholesale and retail sales) allowed?,id17,qid976
Are carpet manufacturing permitted?,id17,qid977
Are carpet manufacturing allowed?,id17,qid978
Are cotton gins permitted?,id17,qid979
Are cotton gins allowed?,id17,qid980
Are salt works permitted?,id17,qid981
Are salt works allowed?,id17,qid982
Are restaurants permitted?,id17,qid983
Are restaurants allowed?,id17,qid984
Are monument works permitted?,id17,qid985
Are monument works allowed?,id17,qid986
Are furniture assembly permitted?,id17,qid987
Are furniture assembly allowed?,id17,qid988
Are police and fire department stations permitted?,id17,qid989
Are police and fire department stations allowed?,id17,qid990
Are automotive self-service motor fuel dispensing facilities permitted?,id17,qid991
Are automotive self-service motor fuel dispensing facilities allowed?,id17,qid992
Are public libraries permitted?,id17,qid993
Are public libraries allowed?,id17,qid994
Are warehouses permitted?,id17,qid995
Are warehouses allowed?,id17,qid996
Are small metal products design casting fabricating and processing permitted?,id17,qid997
Are small metal products design casting fabricating and processing allowed?,id17,qid998
Are private garages permitted?,id17,qid999
