question,document_identifier,question_identifier
Are manufacture and finishing allowed?,id7,qid954
Are open space permitted?,id7,qid955
Are open space allowed?,id7,qid956
Are regional commercial centers (including wholesale and retail sales) permitted?,id7,qid957
Are regional commercial centers (including wholesale and retail sales) allowed?,id7,qid958
Are automotive sales permitted?,id7,qid959
Are automotive sales allowed?,id7,qid960
Are rehabilitation centers permitted?,id7,qid961
Are rehabilitation centers allowed?,id7,qid962
Are temporary buildings permitted?,id7,qid963
Are temporary buildings allowed?,id7,qid964
Are two-family dwellings permitted?,id7,qid965
Are two-family dwellings allowed?,id7,qid966
Are cultural institutions (such as museums and art galleries) permitted?,id7,qid967
Are cultural institutions (such as museums and art galleries) allowed?,id7,qid968
Are minor automotive repair permitted?,id7,qid969
Are minor automotive repair allowed?,id7,qid970
Are self-storage warehouses permitted?,id7,qid971
Are self-storage warehouses allowed?,id7,qid972
Are wood products manufacturing and finishing permitted?,id7,qid973
Are wood products manufacturing and finishing allowed?,id7,qid974
Are community centers (including wholesale and retail sales) permitted?,id7,qid975
Are community centers (including wholesale and retail sales) allowed?,id7,qid976
Are carpet manufacturing permitted?,id7,qid977
Are carpet manufacturing allowed?,id7,qid978
Are cotton gins permitted?,id7,qid979
Are cotton gins allowed?,id7,qid980
Are salt works permitted?,id7,qid981
Are salt works allowed?,id7,qid982
Are restaurants permitted?,id7,qid983
Are restaurants allowed?,id7,qid984
Are monument works permitted?,id7,qid985
Are monument works allowed?,id7,qid986
Are furniture assembly permitted?,id7,qid987
Are furniture assembly allowed?,id7,qid988
Are police and fire department stations permitted?,id7,qid989
Are police and fire department stations allowed?,id7,qid990
Are automotive self-service motor fuel dispensing facilities permitted?,id7,qid991
Are automotive self-service motor fuel dispensing facilities allowed?,id7,qid992
Are public libraries permitted?,id7,qid993
Are public libraries allowed?,id7,qid994
Are warehouses permitted?,id7,qid995
Are warehouses allowed?,id7,qid996
Are small metal products design casting fabricating and processing permitted?,id7,qid997
Are small metal products design casting fabricating and processing allowed?,id7,qid998
Are private garages permitted?,id7,qid999
