question,document_identifier,question_identifier
Are manufacture and finishing allowed?,id3,qid954
Are open space permitted?,id3,qid955
Are open space allowed?,id3,qid956
Are regional commercial centers (including wholesale and retail sales) permitted?,id3,qid957
Are regional commercial centers (including wholesale and retail sales) allowed?,id3,qid958
Are automotive sales permitted?,id3,qid959
Are automotive sales allowed?,id3,qid960
Are rehabilitation centers permitted?,id3,qid961
Are rehabilitation centers allowed?,id3,qid962
Are temporary buildings permitted?,id3,qid963
Are temporary buildings allowed?,id3,qid964
Are two-family dwellings permitted?,id3,qid965
Are two-family dwellings allowed?,id3,qid966
Are cultural institutions (such as museums and art galleries) permitted?,id3,qid967
Are cultural institutions (such as museums and art galleries) allowed?,id3,qid968
Are minor automotive repair permitted?,id3,qid969
Are minor automotive repair allowed?,id3,qid970
Are self-storage warehouses permitted?,id3,qid971
Are self-storage warehouses allowed?,id3,qid972
Are wood products manufacturing and finishing permitted?,id3,qid973
Are wood products manufacturing and finishing allowed?,id3,qid974
Are community centers (including wholesale and retail sales) permitted?,id3,qid975
Are community centers (including wholesale and retail sales) allowed?,id3,qid976
Are carpet manufacturing permitted?,id3,qid977
Are carpet manufacturing allowed?,id3,qid978
Are cotton gins permitted?,id3,qid979
Are cotton gins allowed?,id3,qid980
Are salt works permitted?,id3,qid981
Are salt works allowed?,id3,qid982
Are restaurants permitted?,id3,qid983
Are restaurants allowed?,id3,qid984
Are monument works permitted?,id3,qid985
Are monument works allowed?,id3,qid986
Are furniture assembly permitted?,id3,qid987
Are furniture assembly allowed?,id3,qid988
Are police and fire department stations permitted?,id3,qid989
Are police and fire department stations allowed?,id3,qid990
Are automotive self-service motor fuel dispensing facilities permitted?,id3,qid991
Are automotive self-service motor fuel dispensing facilities allowed?,id3,qid992
Are public libraries permitted?,id3,qid993
Are public libraries allowed?,id3,qid994
Are warehouses permitted?,id3,qid995
Are warehouses allowed?,id3,qid996
Are small metal products design casting fabricating and processing permitted?,id3,qid997
Are small metal products design casting fabricating and processing allowed?,id3,qid998
Are private garages permitted?,id3,qid999
