question,document_identifier,question_identifier
Are manufacture and finishing allowed?,id13,qid954
Are open space permitted?,id13,qid955
Are open space allowed?,id13,qid956
Are regional commercial centers (including wholesale and retail sales) permitted?,id13,qid957
Are regional commercial centers (including wholesale and retail sales) allowed?,id13,qid958
Are automotive sales permitted?,id13,qid959
Are automotive sales allowed?,id13,qid960
Are rehabilitation centers permitted?,id13,qid961
Are rehabilitation centers allowed?,id13,qid962
Are temporary buildings permitted?,id13,qid963
Are temporary buildings allowed?,id13,qid964
Are two-family dwellings permitted?,id13,qid965
Are two-family dwellings allowed?,id13,qid966
Are cultural institutions (such as museums and art galleries) permitted?,id13,qid967
Are cultural institutions (such as museums and art galleries) allowed?,id13,qid968
Are minor automotive repair permitted?,id13,qid969
Are minor automotive repair allowed?,id13,qid970
Are self-storage warehouses permitted?,id13,qid971
Are self-storage warehouses allowed?,id13,qid972
Are wood products manufacturing and finishing permitted?,id13,qid973
Are wood products manufacturing and finishing allowed?,id13,qid974
Are community centers (including wholesale and retail sales) permitted?,id13,qid975
Are community centers (including wholesale and retail sales) allowed?,id13,qid976
Are carpet manufacturing permitted?,id13,qid977
Are carpet manufacturing allowed?,id13,qid978
Are cotton gins permitted?,id13,qid979
Are cotton gins allowed?,id13,qid980
Are salt works permitted?,id13,qid981
Are salt works allowed?,id13,qid982
Are restaurants permitted?,id13,qid983
Are restaurants allowed?,id13,qid984
Are monument works permitted?,id13,qid985
Are monument works allowed?,id13,qid986
Are furniture assembly permitted?,id13,qid987
Are furniture assembly allowed?,id13,qid988
Are police and fire department stations permitted?,id13,qid989
Are police and fire department stations allowed?,id13,qid990
Are automotive self-service motor fuel dispensing facilities permitted?,id13,qid991
Are automotive self-service motor fuel dispensing facilities allowed?,id13,qid992
Are public libraries permitted?,id13,qid993
Are public libraries allowed?,id13,qid994
Are warehouses permitted?,id13,qid995
Are warehouses allowed?,id13,qid996
Are small metal products design casting fabricating and processing permitted?,id13,qid997
Are small metal products design casting fabricating and processing allowed?,id13,qid998
Are private garages permitted?,id13,qid999
