question,document_identifier,question_identifier
Are manufacture and finishing allowed?,id10,qid954
Are open space permitted?,id10,qid955
Are open space allowed?,id10,qid956
Are regional commercial centers (including wholesale and retail sales) permitted?,id10,qid957
Are regional commercial centers (including wholesale and retail sales) allowed?,id10,qid958
Are automotive sales permitted?,id10,qid959
Are automotive sales allowed?,id10,qid960
Are rehabilitation centers permitted?,id10,qid961
Are rehabilitation centers allowed?,id10,qid962
Are temporary buildings permitted?,id10,qid963
Are temporary buildings allowed?,id10,qid964
Are two-family dwellings permitted?,id10,qid965
Are two-family dwellings allowed?,id10,qid966
Are cultural institutions (such as museums and art galleries) permitted?,id10,qid967
Are cultural institutions (such as museums and art galleries) allowed?,id10,qid968
Are minor automotive repair permitted?,id10,qid969
Are minor automotive repair allowed?,id10,qid970
Are self-storage warehouses permitted?,id10,qid971
Are self-storage warehouses allowed?,id10,qid972
Are wood products manufacturing and finishing permitted?,id10,qid973
Are wood products manufacturing and finishing allowed?,id10,qid974
Are community centers (including wholesale and retail sales) permitted?,id10,qid975
Are community centers (including wholesale and retail sales) allowed?,id10,qid976
Are carpet manufacturing permitted?,id10,qid977
Are carpet manufacturing allowed?,id10,qid978
Are cotton gins permitted?,id10,qid979
Are cotton gins allowed?,id10,qid980
Are salt works permitted?,id10,qid981
Are salt works allowed?,id10,qid982
Are restaurants permitted?,id10,qid983
Are restaurants allowed?,id10,qid984
Are monument works permitted?,id10,qid985
Are monument works allowed?,id10,qid986
Are furniture assembly permitted?,id10,qid987
Are furniture assembly allowed?,id10,qid988
Are police and fire department stations permitted?,id10,qid989
Are police and fire department stations allowed?,id10,qid990
Are automotive self-service motor fuel dispensing facilities permitted?,id10,qid991
Are automotive self-service motor fuel dispensing facilities allowed?,id10,qid992
Are public libraries permitted?,id10,qid993
Are public libraries allowed?,id10,qid994
Are warehouses permitted?,id10,qid995
Are warehouses allowed?,id10,qid996
Are small metal products design casting fabricating and processing permitted?,id10,qid997
Are small metal products design casting fabricating and processing allowed?,id10,qid998
Are private garages permitted?,id10,qid999
