question,document_identifier,question_identifier
Are light commercial (excluding wholesale sales) permitted in a C4 zoning district?,id14,qid450
Are group care facilities allowed in a C2 zoning district?,id14,qid451
Are group care facilities permitted in a C2 zoning district?,id14,qid452
Are group care facilities allowed in a C3 zoning district?,id14,qid453
Are group care facilities permitted in a C3 zoning district?,id14,qid454
Are group care facilities allowed in a C4 zoning district?,id14,qid455
Are group care facilities permitted in a C4 zoning district?,id14,qid456
Are physical fitness centers allowed in a C2 zoning district?,id14,qid457
Are physical fitness centers permitted in a C2 zoning district?,id14,qid458
Are physical fitness centers allowed in a C3 zoning district?,id14,qid459
Are physical fitness centers permitted in a C3 zoning district?,id14,qid460
Are physical fitness centers allowed in a C4 zoning district?,id14,qid461
Are physical fitness centers permitted in a C4 zoning district?,id14,qid462
Are religious cultural and fraternal activities allowed in a C2 zoning district?,id14,qid463
Are religious cultural and fraternal activities permitted in a C2 zoning district?,id14,qid464
Are religious cultural and fraternal activities allowed in a C3 zoning district?,id14,qid465
Are religious cultural and fraternal activities permitted in a C3 zoning district?,id14,qid466
Are religious cultural and fraternal activities allowed in a C4 zoning district?,id14,qid467
Are religious cultural and fraternal activities permitted in a C4 zoning district?,id14,qid468
Are rehabilitation centers allowed in a C2 zoning district?,id14,qid469
Are rehabilitation centers permitted in a C2 zoning district?,id14,qid470
Are rehabilitation centers allowed in a C3 zoning district?,id14,qid471
Are rehabilitation centers permitted in a C3 zoning district?,id14,qid472
Are rehabilitation centers allowed in a C4 zoning district?,id14,qid473
Are rehabilitation centers permitted in a C4 zoning district?,id14,qid474
Are school and colleges operated for profit (including commercial vocational and trade schools) allowed in a C2 zoning district?,id14,qid475
Are school and colleges operated for profit (including commercial vocational and trade schools) permitted in a C2 zoning district?,id14,qid476
Are school and colleges operated for profit (including commercial vocational and trade schools) allowed in a C3 zoning district?,id14,qid477
Are school and colleges operated for profit (including commercial vocational and trade schools) permitted in a C3 zoning district?,id14,qid478
Are school and colleges operated for profit (including commercial vocational and trade schools) allowed in a C4 zoning district?,id14,qid479
Are school and colleges operated for profit (including commercial vocational and trade schools) permitted in a C4 zoning district?,id14,qid480
Are Minor automotive repair allowed in a C2 zoning district?,id14,qid481
Are Minor automotive repair permitted in a C2 zoning district?,id14,qid482
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) allowed in a C3 zoning district?,id14,qid483
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) permitted in a C3 zoning district?,id14,qid484
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) allowed in a C4 zoning district?,id14,qid485
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) permitted in a C4 zoning district?,id14,qid486
Are automotive sales allowed in a C3 zoning district?,id14,qid487
Are automotive sales permitted in a C3 zoning district?,id14,qid488
Are automotive sales allowed in a C4 zoning district?,id14,qid489
Are automotive sales permitted in a C4 zoning district?,id14,qid490
Are building material supply sales (wholesale and retail) allowed in a C3 zoning district?,id14,qid491
Are building material supply sales (wholesale and retail) permitted in a C3 zoning district?,id14,qid492
Are building material supply sales (wholesale and retail) allowed in a C4 zoning district?,id14,qid493
Are building material supply sales (wholesale and retail) permitted in a C4 zoning district?,id14,qid494
Are cultural institutions (such as museums and art galleries) allowed in a C3 zoning district?,id14,qid495
Are cultural institutions (such as museums and art galleries) permitted in a C3 zoning district?,id14,qid496
Are cultural institutions (such as museums and art galleries) allowed in a C4 zoning district?,id14,qid497
Are cultural institutions (such as museums and art galleries) permitted in a C4 zoning district?,id14,qid498
Are community centers (including wholesale and retail sales) allowed in a C3 zoning district?,id14,qid499
