question,document_identifier,question_identifier
Are manufacture and finishing allowed?,id1,qid954
Are open space permitted?,id1,qid955
Are open space allowed?,id1,qid956
Are regional commercial centers (including wholesale and retail sales) permitted?,id1,qid957
Are regional commercial centers (including wholesale and retail sales) allowed?,id1,qid958
Are automotive sales permitted?,id1,qid959
Are automotive sales allowed?,id1,qid960
Are rehabilitation centers permitted?,id1,qid961
Are rehabilitation centers allowed?,id1,qid962
Are temporary buildings permitted?,id1,qid963
Are temporary buildings allowed?,id1,qid964
Are two-family dwellings permitted?,id1,qid965
Are two-family dwellings allowed?,id1,qid966
Are cultural institutions (such as museums and art galleries) permitted?,id1,qid967
Are cultural institutions (such as museums and art galleries) allowed?,id1,qid968
Are minor automotive repair permitted?,id1,qid969
Are minor automotive repair allowed?,id1,qid970
Are self-storage warehouses permitted?,id1,qid971
Are self-storage warehouses allowed?,id1,qid972
Are wood products manufacturing and finishing permitted?,id1,qid973
Are wood products manufacturing and finishing allowed?,id1,qid974
Are community centers (including wholesale and retail sales) permitted?,id1,qid975
Are community centers (including wholesale and retail sales) allowed?,id1,qid976
Are carpet manufacturing permitted?,id1,qid977
Are carpet manufacturing allowed?,id1,qid978
Are cotton gins permitted?,id1,qid979
Are cotton gins allowed?,id1,qid980
Are salt works permitted?,id1,qid981
Are salt works allowed?,id1,qid982
Are restaurants permitted?,id1,qid983
Are restaurants allowed?,id1,qid984
Are monument works permitted?,id1,qid985
Are monument works allowed?,id1,qid986
Are furniture assembly permitted?,id1,qid987
Are furniture assembly allowed?,id1,qid988
Are police and fire department stations permitted?,id1,qid989
Are police and fire department stations allowed?,id1,qid990
Are automotive self-service motor fuel dispensing facilities permitted?,id1,qid991
Are automotive self-service motor fuel dispensing facilities allowed?,id1,qid992
Are public libraries permitted?,id1,qid993
Are public libraries allowed?,id1,qid994
Are warehouses permitted?,id1,qid995
Are warehouses allowed?,id1,qid996
Are small metal products design casting fabricating and processing permitted?,id1,qid997
Are small metal products design casting fabricating and processing allowed?,id1,qid998
Are private garages permitted?,id1,qid999
