question,document_identifier,question_identifier
Are manufacture and finishing allowed?,id6,qid954
Are open space permitted?,id6,qid955
Are open space allowed?,id6,qid956
Are regional commercial centers (including wholesale and retail sales) permitted?,id6,qid957
Are regional commercial centers (including wholesale and retail sales) allowed?,id6,qid958
Are automotive sales permitted?,id6,qid959
Are automotive sales allowed?,id6,qid960
Are rehabilitation centers permitted?,id6,qid961
Are rehabilitation centers allowed?,id6,qid962
Are temporary buildings permitted?,id6,qid963
Are temporary buildings allowed?,id6,qid964
Are two-family dwellings permitted?,id6,qid965
Are two-family dwellings allowed?,id6,qid966
Are cultural institutions (such as museums and art galleries) permitted?,id6,qid967
Are cultural institutions (such as museums and art galleries) allowed?,id6,qid968
Are minor automotive repair permitted?,id6,qid969
Are minor automotive repair allowed?,id6,qid970
Are self-storage warehouses permitted?,id6,qid971
Are self-storage warehouses allowed?,id6,qid972
Are wood products manufacturing and finishing permitted?,id6,qid973
Are wood products manufacturing and finishing allowed?,id6,qid974
Are community centers (including wholesale and retail sales) permitted?,id6,qid975
Are community centers (including wholesale and retail sales) allowed?,id6,qid976
Are carpet manufacturing permitted?,id6,qid977
Are carpet manufacturing allowed?,id6,qid978
Are cotton gins permitted?,id6,qid979
Are cotton gins allowed?,id6,qid980
Are salt works permitted?,id6,qid981
Are salt works allowed?,id6,qid982
Are restaurants permitted?,id6,qid983
Are restaurants allowed?,id6,qid984
Are monument works permitted?,id6,qid985
Are monument works allowed?,id6,qid986
Are furniture assembly permitted?,id6,qid987
Are furniture assembly allowed?,id6,qid988
Are police and fire department stations permitted?,id6,qid989
Are police and fire department stations allowed?,id6,qid990
Are automotive self-service motor fuel dispensing facilities permitted?,id6,qid991
Are automotive self-service motor fuel dispensing facilities allowed?,id6,qid992
Are public libraries permitted?,id6,qid993
Are public libraries allowed?,id6,qid994
Are warehouses permitted?,id6,qid995
Are warehouses allowed?,id6,qid996
Are small metal products design casting fabricating and processing permitted?,id6,qid997
Are small metal products design casting fabricating and processing allowed?,id6,qid998
Are private garages permitted?,id6,qid999
