question,document_identifier,question_identifier
Are manufacture and finishing allowed?,id2,qid954
Are open space permitted?,id2,qid955
Are open space allowed?,id2,qid956
Are regional commercial centers (including wholesale and retail sales) permitted?,id2,qid957
Are regional commercial centers (including wholesale and retail sales) allowed?,id2,qid958
Are automotive sales permitted?,id2,qid959
Are automotive sales allowed?,id2,qid960
Are rehabilitation centers permitted?,id2,qid961
Are rehabilitation centers allowed?,id2,qid962
Are temporary buildings permitted?,id2,qid963
Are temporary buildings allowed?,id2,qid964
Are two-family dwellings permitted?,id2,qid965
Are two-family dwellings allowed?,id2,qid966
Are cultural institutions (such as museums and art galleries) permitted?,id2,qid967
Are cultural institutions (such as museums and art galleries) allowed?,id2,qid968
Are minor automotive repair permitted?,id2,qid969
Are minor automotive repair allowed?,id2,qid970
Are self-storage warehouses permitted?,id2,qid971
Are self-storage warehouses allowed?,id2,qid972
Are wood products manufacturing and finishing permitted?,id2,qid973
Are wood products manufacturing and finishing allowed?,id2,qid974
Are community centers (including wholesale and retail sales) permitted?,id2,qid975
Are community centers (including wholesale and retail sales) allowed?,id2,qid976
Are carpet manufacturing permitted?,id2,qid977
Are carpet manufacturing allowed?,id2,qid978
Are cotton gins permitted?,id2,qid979
Are cotton gins allowed?,id2,qid980
Are salt works permitted?,id2,qid981
Are salt works allowed?,id2,qid982
Are restaurants permitted?,id2,qid983
Are restaurants allowed?,id2,qid984
Are monument works permitted?,id2,qid985
Are monument works allowed?,id2,qid986
Are furniture assembly permitted?,id2,qid987
Are furniture assembly allowed?,id2,qid988
Are police and fire department stations permitted?,id2,qid989
Are police and fire department stations allowed?,id2,qid990
Are automotive self-service motor fuel dispensing facilities permitted?,id2,qid991
Are automotive self-service motor fuel dispensing facilities allowed?,id2,qid992
Are public libraries permitted?,id2,qid993
Are public libraries allowed?,id2,qid994
Are warehouses permitted?,id2,qid995
Are warehouses allowed?,id2,qid996
Are small metal products design casting fabricating and processing permitted?,id2,qid997
Are small metal products design casting fabricating and processing allowed?,id2,qid998
Are private garages permitted?,id2,qid999
