question,document_identifier,question_identifier
Are manufacture and finishing allowed?,id12,qid954
Are open space permitted?,id12,qid955
Are open space allowed?,id12,qid956
Are regional commercial centers (including wholesale and retail sales) permitted?,id12,qid957
Are regional commercial centers (including wholesale and retail sales) allowed?,id12,qid958
Are automotive sales permitted?,id12,qid959
Are automotive sales allowed?,id12,qid960
Are rehabilitation centers permitted?,id12,qid961
Are rehabilitation centers allowed?,id12,qid962
Are temporary buildings permitted?,id12,qid963
Are temporary buildings allowed?,id12,qid964
Are two-family dwellings permitted?,id12,qid965
Are two-family dwellings allowed?,id12,qid966
Are cultural institutions (such as museums and art galleries) permitted?,id12,qid967
Are cultural institutions (such as museums and art galleries) allowed?,id12,qid968
Are minor automotive repair permitted?,id12,qid969
Are minor automotive repair allowed?,id12,qid970
Are self-storage warehouses permitted?,id12,qid971
Are self-storage warehouses allowed?,id12,qid972
Are wood products manufacturing and finishing permitted?,id12,qid973
Are wood products manufacturing and finishing allowed?,id12,qid974
Are community centers (including wholesale and retail sales) permitted?,id12,qid975
Are community centers (including wholesale and retail sales) allowed?,id12,qid976
Are carpet manufacturing permitted?,id12,qid977
Are carpet manufacturing allowed?,id12,qid978
Are cotton gins permitted?,id12,qid979
Are cotton gins allowed?,id12,qid980
Are salt works permitted?,id12,qid981
Are salt works allowed?,id12,qid982
Are restaurants permitted?,id12,qid983
Are restaurants allowed?,id12,qid984
Are monument works permitted?,id12,qid985
Are monument works allowed?,id12,qid986
Are furniture assembly permitted?,id12,qid987
Are furniture assembly allowed?,id12,qid988
Are police and fire department stations permitted?,id12,qid989
Are police and fire department stations allowed?,id12,qid990
Are automotive self-service motor fuel dispensing facilities permitted?,id12,qid991
Are automotive self-service motor fuel dispensing facilities allowed?,id12,qid992
Are public libraries permitted?,id12,qid993
Are public libraries allowed?,id12,qid994
Are warehouses permitted?,id12,qid995
Are warehouses allowed?,id12,qid996
Are small metal products design casting fabricating and processing permitted?,id12,qid997
Are small metal products design casting fabricating and processing allowed?,id12,qid998
Are private garages permitted?,id12,qid999
