question,document_identifier,question_identifier
Are manufacture and finishing allowed?,id8,qid954
Are open space permitted?,id8,qid955
Are open space allowed?,id8,qid956
Are regional commercial centers (including wholesale and retail sales) permitted?,id8,qid957
Are regional commercial centers (including wholesale and retail sales) allowed?,id8,qid958
Are automotive sales permitted?,id8,qid959
Are automotive sales allowed?,id8,qid960
Are rehabilitation centers permitted?,id8,qid961
Are rehabilitation centers allowed?,id8,qid962
Are temporary buildings permitted?,id8,qid963
Are temporary buildings allowed?,id8,qid964
Are two-family dwellings permitted?,id8,qid965
Are two-family dwellings allowed?,id8,qid966
Are cultural institutions (such as museums and art galleries) permitted?,id8,qid967
Are cultural institutions (such as museums and art galleries) allowed?,id8,qid968
Are minor automotive repair permitted?,id8,qid969
Are minor automotive repair allowed?,id8,qid970
Are self-storage warehouses permitted?,id8,qid971
Are self-storage warehouses allowed?,id8,qid972
Are wood products manufacturing and finishing permitted?,id8,qid973
Are wood products manufacturing and finishing allowed?,id8,qid974
Are community centers (including wholesale and retail sales) permitted?,id8,qid975
Are community centers (including wholesale and retail sales) allowed?,id8,qid976
Are carpet manufacturing permitted?,id8,qid977
Are carpet manufacturing allowed?,id8,qid978
Are cotton gins permitted?,id8,qid979
Are cotton gins allowed?,id8,qid980
Are salt works permitted?,id8,qid981
Are salt works allowed?,id8,qid982
Are restaurants permitted?,id8,qid983
Are restaurants allowed?,id8,qid984
Are monument works permitted?,id8,qid985
Are monument works allowed?,id8,qid986
Are furniture assembly permitted?,id8,qid987
Are furniture assembly allowed?,id8,qid988
Are police and fire department stations permitted?,id8,qid989
Are police and fire department stations allowed?,id8,qid990
Are automotive self-service motor fuel dispensing facilities permitted?,id8,qid991
Are automotive self-service motor fuel dispensing facilities allowed?,id8,qid992
Are public libraries permitted?,id8,qid993
Are public libraries allowed?,id8,qid994
Are warehouses permitted?,id8,qid995
Are warehouses allowed?,id8,qid996
Are small metal products design casting fabricating and processing permitted?,id8,qid997
Are small metal products design casting fabricating and processing allowed?,id8,qid998
Are private garages permitted?,id8,qid999
