question,document_identifier,question_identifier
Are manufacture and finishing allowed?,id0,qid954
Are open space permitted?,id0,qid955
Are open space allowed?,id0,qid956
Are regional commercial centers (including wholesale and retail sales) permitted?,id0,qid957
Are regional commercial centers (including wholesale and retail sales) allowed?,id0,qid958
Are automotive sales permitted?,id0,qid959
Are automotive sales allowed?,id0,qid960
Are rehabilitation centers permitted?,id0,qid961
Are rehabilitation centers allowed?,id0,qid962
Are temporary buildings permitted?,id0,qid963
Are temporary buildings allowed?,id0,qid964
Are two-family dwellings permitted?,id0,qid965
Are two-family dwellings allowed?,id0,qid966
Are cultural institutions (such as museums and art galleries) permitted?,id0,qid967
Are cultural institutions (such as museums and art galleries) allowed?,id0,qid968
Are minor automotive repair permitted?,id0,qid969
Are minor automotive repair allowed?,id0,qid970
Are self-storage warehouses permitted?,id0,qid971
Are self-storage warehouses allowed?,id0,qid972
Are wood products manufacturing and finishing permitted?,id0,qid973
Are wood products manufacturing and finishing allowed?,id0,qid974
Are community centers (including wholesale and retail sales) permitted?,id0,qid975
Are community centers (including wholesale and retail sales) allowed?,id0,qid976
Are carpet manufacturing permitted?,id0,qid977
Are carpet manufacturing allowed?,id0,qid978
Are cotton gins permitted?,id0,qid979
Are cotton gins allowed?,id0,qid980
Are salt works permitted?,id0,qid981
Are salt works allowed?,id0,qid982
Are restaurants permitted?,id0,qid983
Are restaurants allowed?,id0,qid984
Are monument works permitted?,id0,qid985
Are monument works allowed?,id0,qid986
Are furniture assembly permitted?,id0,qid987
Are furniture assembly allowed?,id0,qid988
Are police and fire department stations permitted?,id0,qid989
Are police and fire department stations allowed?,id0,qid990
Are automotive self-service motor fuel dispensing facilities permitted?,id0,qid991
Are automotive self-service motor fuel dispensing facilities allowed?,id0,qid992
Are public libraries permitted?,id0,qid993
Are public libraries allowed?,id0,qid994
Are warehouses permitted?,id0,qid995
Are warehouses allowed?,id0,qid996
Are small metal products design casting fabricating and processing permitted?,id0,qid997
Are small metal products design casting fabricating and processing allowed?,id0,qid998
Are private garages permitted?,id0,qid999
