question,document_identifier,question_identifier
Are light commercial (excluding wholesale sales) permitted in a C4 zoning district?,id8,qid450
Are group care facilities allowed in a C2 zoning district?,id8,qid451
Are group care facilities permitted in a C2 zoning district?,id8,qid452
Are group care facilities allowed in a C3 zoning district?,id8,qid453
Are group care facilities permitted in a C3 zoning district?,id8,qid454
Are group care facilities allowed in a C4 zoning district?,id8,qid455
Are group care facilities permitted in a C4 zoning district?,id8,qid456
Are physical fitness centers allowed in a C2 zoning district?,id8,qid457
Are physical fitness centers permitted in a C2 zoning district?,id8,qid458
Are physical fitness centers allowed in a C3 zoning district?,id8,qid459
Are physical fitness centers permitted in a C3 zoning district?,id8,qid460
Are physical fitness centers allowed in a C4 zoning district?,id8,qid461
Are physical fitness centers permitted in a C4 zoning district?,id8,qid462
Are religious cultural and fraternal activities allowed in a C2 zoning district?,id8,qid463
Are religious cultural and fraternal activities permitted in a C2 zoning district?,id8,qid464
Are religious cultural and fraternal activities allowed in a C3 zoning district?,id8,qid465
Are religious cultural and fraternal activities permitted in a C3 zoning district?,id8,qid466
Are religious cultural and fraternal activities allowed in a C4 zoning district?,id8,qid467
Are religious cultural and fraternal activities permitted in a C4 zoning district?,id8,qid468
Are rehabilitation centers allowed in a C2 zoning district?,id8,qid469
Are rehabilitation centers permitted in a C2 zoning district?,id8,qid470
Are rehabilitation centers allowed in a C3 zoning district?,id8,qid471
Are rehabilitation centers permitted in a C3 zoning district?,id8,qid472
Are rehabilitation centers allowed in a C4 zoning district?,id8,qid473
Are rehabilitation centers permitted in a C4 zoning district?,id8,qid474
Are school and colleges operated for profit (including commercial vocational and trade schools) allowed in a C2 zoning district?,id8,qid475
Are school and colleges operated for profit (including commercial vocational and trade schools) permitted in a C2 zoning district?,id8,qid476
Are school and colleges operated for profit (including commercial vocational and trade schools) allowed in a C3 zoning district?,id8,qid477
Are school and colleges operated for profit (including commercial vocational and trade schools) permitted in a C3 zoning district?,id8,qid478
Are school and colleges operated for profit (including commercial vocational and trade schools) allowed in a C4 zoning district?,id8,qid479
Are school and colleges operated for profit (including commercial vocational and trade schools) permitted in a C4 zoning district?,id8,qid480
Are Minor automotive repair allowed in a C2 zoning district?,id8,qid481
Are Minor automotive repair permitted in a C2 zoning district?,id8,qid482
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) allowed in a C3 zoning district?,id8,qid483
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) permitted in a C3 zoning district?,id8,qid484
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) allowed in a C4 zoning district?,id8,qid485
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) permitted in a C4 zoning district?,id8,qid486
Are automotive sales allowed in a C3 zoning district?,id8,qid487
Are automotive sales permitted in a C3 zoning district?,id8,qid488
Are automotive sales allowed in a C4 zoning district?,id8,qid489
Are automotive sales permitted in a C4 zoning district?,id8,qid490
Are building material supply sales (wholesale and retail) allowed in a C3 zoning district?,id8,qid491
Are building material supply sales (wholesale and retail) permitted in a C3 zoning district?,id8,qid492
Are building material supply sales (wholesale and retail) allowed in a C4 zoning district?,id8,qid493
Are building material supply sales (wholesale and retail) permitted in a C4 zoning district?,id8,qid494
Are cultural institutions (such as museums and art galleries) allowed in a C3 zoning district?,id8,qid495
Are cultural institutions (such as museums and art galleries) permitted in a C3 zoning district?,id8,qid496
Are cultural institutions (such as museums and art galleries) allowed in a C4 zoning district?,id8,qid497
Are cultural institutions (such as museums and art galleries) permitted in a C4 zoning district?,id8,qid498
Are community centers (including wholesale and retail sales) allowed in a C3 zoning district?,id8,qid499
