question,document_identifier,question_identifier
Are manufacture and finishing allowed?,id5,qid954
Are open space permitted?,id5,qid955
Are open space allowed?,id5,qid956
Are regional commercial centers (including wholesale and retail sales) permitted?,id5,qid957
Are regional commercial centers (including wholesale and retail sales) allowed?,id5,qid958
Are automotive sales permitted?,id5,qid959
Are automotive sales allowed?,id5,qid960
Are rehabilitation centers permitted?,id5,qid961
Are rehabilitation centers allowed?,id5,qid962
Are temporary buildings permitted?,id5,qid963
Are temporary buildings allowed?,id5,qid964
Are two-family dwellings permitted?,id5,qid965
Are two-family dwellings allowed?,id5,qid966
Are cultural institutions (such as museums and art galleries) permitted?,id5,qid967
Are cultural institutions (such as museums and art galleries) allowed?,id5,qid968
Are minor automotive repair permitted?,id5,qid969
Are minor automotive repair allowed?,id5,qid970
Are self-storage warehouses permitted?,id5,qid971
Are self-storage warehouses allowed?,id5,qid972
Are wood products manufacturing and finishing permitted?,id5,qid973
Are wood products manufacturing and finishing allowed?,id5,qid974
Are community centers (including wholesale and retail sales) permitted?,id5,qid975
Are community centers (including wholesale and retail sales) allowed?,id5,qid976
Are carpet manufacturing permitted?,id5,qid977
Are carpet manufacturing allowed?,id5,qid978
Are cotton gins permitted?,id5,qid979
Are cotton gins allowed?,id5,qid980
Are salt works permitted?,id5,qid981
Are salt works allowed?,id5,qid982
Are restaurants permitted?,id5,qid983
Are restaurants allowed?,id5,qid984
Are monument works permitted?,id5,qid985
Are monument works allowed?,id5,qid986
Are furniture assembly permitted?,id5,qid987
Are furniture assembly allowed?,id5,qid988
Are police and fire department stations permitted?,id5,qid989
Are police and fire department stations allowed?,id5,qid990
Are automotive self-service motor fuel dispensing facilities permitted?,id5,qid991
Are automotive self-service motor fuel dispensing facilities allowed?,id5,qid992
Are public libraries permitted?,id5,qid993
Are public libraries allowed?,id5,qid994
Are warehouses permitted?,id5,qid995
Are warehouses allowed?,id5,qid996
Are small metal products design casting fabricating and processing permitted?,id5,qid997
Are small metal products design casting fabricating and processing allowed?,id5,qid998
Are private garages permitted?,id5,qid999
